engine_id,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,cycle_norm,RUL
39,0.0029,0.0004,642.53,1585.95,1415.5,21.61,553.46,2388.15,9051.08,47.47,521.54,2388.12,8130.6,8.451,394,38.73,23.29,0.09375,116
39,0.0026,0.0004,642.98,1585.78,1402.06,21.61,553.77,2388.11,9046.51,47.41,521.49,2388.12,8129.55,8.479,395,38.89,23.1604,0.1015625,115
39,-0.0073,-0.0003,643.09,1592.43,1413.83,21.61,553.38,2388.14,9049.83,47.47,521.62,2388.08,8125.62,8.4756,391,38.88,23.432,0.109375,114
39,-0.002,-0.0001,642.68,1595.97,1402.86,21.61,553.59,2388.14,9051.1,47.45,521.24,2388.09,8122.07,8.4487,393,39.05,23.3769,0.1171875,113
39,0.0002,0.0001,643.0,1591.13,1407.21,21.61,553.49,2388.14,9042.79,47.59,521.75,2388.12,8128.67,8.4166,392,38.82,23.4289,0.125,112
39,-0.0014,-0.0003,642.46,1584.58,1412.54,21.61,553.3,2388.09,9054.07,47.58,521.23,2388.1,8122.1,8.4542,392,38.77,23.2967,0.1328125,111
39,-0.0018,0.0005,642.77,1586.47,1405.7,21.61,553.87,2388.1,9037.09,47.51,520.85,2388.12,8121.13,8.3977,391,38.98,23.3503,0.140625,110
39,0.0039,0.0,642.73,1592.2,1405.95,21.61,553.41,2388.2,9047.52,47.43,521.95,2388.07,8126.61,8.447,391,38.89,23.3198,0.1484375,109
39,0.0022,0.0002,642.85,1590.91,1404.46,21.61,553.32,2388.11,9042.38,47.52,521.46,2388.14,8125.37,8.4275,393,38.86,23.3369,0.15625,108
39,0.0008,0.0004,642.79,1595.16,1410.79,21.61,553.41,2388.1,9050.09,47.57,521.59,2388.12,8128.82,8.4434,393,39.0,23.31,0.1640625,107
39,0.0032,0.0003,642.13,1582.68,1413.57,21.61,553.24,2388.11,9041.18,47.6,521.34,2388.12,8128.84,8.4461,393,39.05,23.2936,0.171875,106
39,-0.0006,-0.0001,642.55,1589.03,1411.81,21.61,552.95,2388.09,9050.15,47.47,521.07,2388.14,8128.39,8.4301,392,38.99,23.4627,0.1796875,105
39,0.0002,0.0001,642.03,1591.94,1403.83,21.61,553.21,2388.11,9051.44,47.47,521.41,2388.09,8129.0,8.4525,392,38.89,23.264,0.1875,104
39,0.0019,0.0001,642.73,1587.03,1412.02,21.61,553.42,2388.16,9045.81,47.36,521.28,2388.11,8133.03,8.4262,393,38.82,23.3324,0.1953125,103
39,0.0007,-0.0003,641.85,1590.95,1415.05,21.61,553.37,2388.16,9042.54,47.38,520.94,2388.11,8121.84,8.4703,394,38.8,23.2967,0.203125,102
39,0.0008,-0.0,642.88,1595.83,1412.91,21.61,552.75,2388.13,9044.45,47.54,521.91,2388.18,8123.65,8.4644,394,38.8,23.2626,0.2109375,101
39,-0.0001,-0.0004,642.54,1595.34,1408.73,21.61,553.5,2388.11,9042.99,47.42,521.58,2388.12,8127.75,8.3966,395,38.85,23.1975,0.21875,100
39,-0.0,0.0004,642.74,1586.9,1407.22,21.61,553.9,2388.14,9049.22,47.47,521.69,2388.11,8128.76,8.4475,392,38.59,23.2849,0.2265625,99
39,-0.0006,0.0001,642.95,1592.19,1411.79,21.61,553.56,2388.08,9037.95,47.55,520.96,2388.17,8124.6,8.4164,394,38.79,23.3179,0.234375,98
39,0.0008,0.0003,642.53,1588.21,1405.8,21.61,553.31,2388.1,9044.96,47.56,520.95,2388.19,8121.37,8.4548,391,38.89,23.2977,0.2421875,97
39,-0.0005,0.0004,642.92,1587.21,1398.77,21.61,553.6,2388.12,9054.29,47.51,521.26,2388.09,8131.83,8.4109,393,38.73,23.1936,0.25,96
39,-0.0004,0.0,642.94,1585.95,1410.36,21.61,553.02,2388.15,9041.83,47.67,521.46,2388.14,8122.05,8.4105,393,38.78,23.2472,0.2578125,95
39,-0.0016,0.0004,642.63,1592.9,1408.57,21.61,553.5,2388.1,9043.23,47.65,521.19,2388.14,8129.02,8.4651,392,38.83,23.2467,0.265625,94
39,0.0012,-0.0001,642.7,1594.01,1406.85,21.61,553.73,2388.16,9044.02,47.63,521.12,2388.12,8119.21,8.3988,393,38.8,23.3009,0.2734375,93
39,-0.0009,0.0003,642.91,1583.59,1413.11,21.61,553.59,2388.1,9050.55,47.46,521.87,2388.08,8125.89,8.4201,394,38.55,23.2627,0.28125,92
39,0.0027,-0.0001,642.21,1590.96,1405.47,21.61,553.02,2388.08,9044.65,47.65,520.97,2388.17,8123.78,8.4264,393,38.76,23.2761,0.2890625,91
39,-0.0004,0.0004,642.71,1591.42,1410.03,21.61,552.74,2388.13,9046.52,47.76,521.33,2388.15,8132.22,8.4474,392,38.78,23.3095,0.296875,90
39,0.001,0.0,642.72,1588.11,1404.33,21.61,553.22,2388.13,9047.31,47.41,521.24,2388.13,8129.65,8.4302,392,38.73,23.2919,0.3046875,89
39,0.0026,0.0,642.83,1589.27,1407.81,21.61,552.63,2388.1,9041.85,47.75,521.4,2388.12,8126.82,8.4198,394,38.77,23.3176,0.3125,88
39,-0.001,0.0001,642.76,1592.32,1404.03,21.61,553.88,2388.15,9044.33,47.46,521.55,2388.16,8125.09,8.4205,394,38.94,23.2372,0.3203125,87
39,-0.0004,0.0,642.47,1590.93,1414.16,21.61,553.14,2388.1,9040.58,47.58,521.28,2388.17,8122.91,8.4503,393,38.84,23.238,0.328125,86
39,0.0009,0.0005,643.11,1594.15,1413.13,21.61,552.94,2388.15,9050.67,47.44,521.23,2388.11,8128.86,8.4358,395,38.85,23.3339,0.3359375,85
39,0.0008,-0.0004,643.34,1593.9,1414.35,21.61,553.29,2388.1,9037.2,47.54,521.14,2388.14,8127.92,8.4415,394,38.76,23.3393,0.34375,84
39,0.003,-0.0001,643.39,1588.25,1411.81,21.61,553.94,2388.08,9050.08,47.59,521.23,2388.17,8126.17,8.4584,393,38.94,23.3357,0.3515625,83
39,-0.0029,-0.0004,642.56,1588.53,1411.79,21.61,553.04,2388.15,9046.93,47.47,521.4,2388.09,8123.21,8.4787,394,38.62,23.3359,0.359375,82
39,0.0014,0.0002,642.76,1584.28,1414.16,21.61,553.03,2388.14,9047.9,47.6,521.1,2388.14,8127.14,8.4361,394,38.7,23.2567,0.3671875,81
39,0.0013,0.0005,643.25,1589.47,1408.86,21.61,553.81,2388.11,9043.29,47.49,521.2,2388.18,8123.37,8.4396,394,38.75,23.1738,0.375,80
39,-0.0028,0.0005,642.66,1591.59,1408.56,21.61,552.85,2388.09,9046.05,47.38,521.55,2388.15,8127.1,8.4195,393,38.73,23.2049,0.3828125,79
39,-0.0029,0.0002,643.36,1583.21,1415.61,21.61,553.38,2388.12,9043.58,47.61,521.27,2388.14,8127.44,8.4446,394,38.92,23.3538,0.390625,78
39,-0.0014,-0.0003,642.8,1597.39,1408.4,21.61,553.27,2388.1,9044.73,47.48,521.6,2388.11,8122.71,8.4462,395,38.65,23.1438,0.3984375,77
39,-0.0013,-0.0003,642.02,1583.74,1406.88,21.61,553.35,2388.05,9042.89,47.46,521.13,2388.16,8131.41,8.4857,393,38.87,23.2734,0.40625,76
39,0.0026,-0.0004,642.38,1589.71,1402.11,21.61,553.09,2388.11,9046.64,47.5,521.58,2388.16,8124.33,8.4634,393,38.79,23.3081,0.4140625,75
39,0.0004,-0.0004,642.63,1590.54,1412.68,21.61,552.97,2388.12,9044.24,47.63,520.86,2388.16,8124.15,8.4307,394,39.0,23.3524,0.421875,74
39,-0.0006,0.0003,642.77,1592.77,1407.2,21.61,553.97,2388.12,9047.56,47.57,521.04,2388.16,8127.46,8.4488,394,38.73,23.2892,0.4296875,73
39,-0.0,0.0002,642.96,1588.39,1414.37,21.61,552.26,2388.16,9039.91,47.68,520.8,2388.19,8124.11,8.4358,394,38.82,23.2573,0.4375,72
39,-0.001,0.0005,642.71,1591.09,1409.3,21.61,552.92,2388.12,9043.9,47.67,521.58,2388.12,8123.31,8.4282,394,38.73,23.2617,0.4453125,71
39,-0.0006,0.0005,642.84,1589.72,1406.84,21.61,552.84,2388.12,9044.64,47.64,521.76,2388.19,8127.25,8.4291,394,38.69,23.3291,0.453125,70
39,0.0005,0.0004,643.17,1593.03,1413.46,21.61,552.92,2388.1,9038.48,47.51,521.29,2388.08,8125.01,8.4413,393,38.79,23.2923,0.4609375,69
39,-0.002,0.0002,642.96,1587.9,1410.06,21.61,553.43,2388.16,9047.66,47.64,521.52,2388.15,8130.65,8.4583,394,38.93,23.2868,0.46875,68
39,-0.0004,-0.0001,643.32,1602.39,1407.5,21.61,552.88,2388.08,9038.81,47.53,521.4,2388.19,8126.56,8.4675,393,38.78,23.1802,0.4765625,67
39,0.0011,0.0002,642.85,1585.81,1407.29,21.61,553.33,2388.11,9039.36,47.7,521.39,2388.11,8126.03,8.4584,392,38.79,23.2451,0.484375,66
39,0.002,0.0001,642.96,1596.67,1410.53,21.61,554.05,2388.18,9038.93,47.7,521.4,2388.1,8120.77,8.442,395,38.82,23.2033,0.4921875,65
39,0.0024,0.0004,642.51,1585.11,1407.61,21.61,553.0,2388.12,9051.36,47.61,521.2,2388.17,8126.89,8.4751,393,38.88,23.3147,0.5,64
39,-0.0017,0.0002,642.8,1594.73,1415.16,21.61,553.53,2388.16,9041.59,47.63,521.01,2388.12,8128.29,8.4408,394,38.95,23.2279,0.5078125,63
39,0.0009,-0.0002,642.41,1588.58,1416.51,21.61,552.05,2388.19,9044.87,47.64,520.86,2388.17,8123.97,8.4487,394,38.82,23.2377,0.515625,62
39,0.001,-0.0004,642.9,1593.03,1417.61,21.61,553.0,2388.17,9043.38,47.6,520.99,2388.16,8121.58,8.4318,393,38.68,23.2522,0.5234375,61
39,-0.0007,0.0006,642.88,1590.92,1414.87,21.61,552.32,2388.19,9045.37,47.64,521.23,2388.13,8124.62,8.4839,395,38.87,23.3279,0.53125,60
39,0.0038,0.0003,643.44,1591.99,1419.44,21.61,554.09,2388.13,9046.42,47.79,520.98,2388.19,8125.76,8.4731,393,38.55,23.2801,0.5390625,59
39,0.0028,0.0006,643.0,1587.58,1412.73,21.61,552.67,2388.17,9037.93,47.77,521.59,2388.14,8119.94,8.4643,394,38.79,23.294,0.546875,58
39,-0.0011,-0.0003,642.52,1595.32,1407.47,21.61,552.97,2388.09,9041.01,47.56,520.65,2388.16,8122.5,8.438,393,38.66,23.2692,0.5546875,57
39,-0.0009,-0.0,642.95,1580.98,1408.48,21.61,552.66,2388.13,9039.2,47.72,520.8,2388.13,8126.94,8.4516,393,38.72,23.2538,0.5625,56
39,-0.0,0.0003,642.86,1599.87,1413.97,21.61,553.2,2388.12,9045.31,47.57,521.04,2388.18,8126.01,8.4717,394,38.89,23.1381,0.5703125,55
39,0.0002,0.0005,642.27,1593.26,1411.48,21.61,553.43,2388.2,9044.84,47.46,521.38,2388.12,8125.68,8.4619,396,38.94,23.2831,0.578125,54
39,0.0024,0.0003,643.1,1590.47,1416.06,21.61,552.84,2388.15,9047.07,47.68,521.07,2388.17,8119.55,8.4746,394,38.75,23.2702,0.5859375,53
39,0.0018,0.0005,643.23,1587.38,1412.78,21.61,552.38,2388.16,9037.99,47.69,520.38,2388.12,8121.6,8.4449,393,38.74,23.2642,0.59375,52
39,0.0027,0.0004,643.19,1595.87,1416.88,21.61,553.41,2388.21,9034.65,47.67,521.52,2388.15,8122.56,8.4594,393,38.81,23.2058,0.6015625,51
39,-0.0047,0.0004,642.89,1592.22,1414.4,21.61,552.33,2388.15,9041.95,47.83,520.88,2388.19,8125.87,8.4676,392,39.11,23.1702,0.609375,50
39,-0.0012,0.0006,642.94,1592.51,1413.13,21.61,552.94,2388.15,9048.85,47.6,521.33,2388.15,8125.04,8.4449,393,38.81,23.2381,0.6171875,49
39,0.0035,0.0003,642.74,1593.62,1413.4,21.61,552.91,2388.16,9054.62,47.68,521.17,2388.18,8131.03,8.4803,393,38.62,23.3142,0.625,48
39,0.0017,-0.0,643.05,1595.45,1410.52,21.61,552.5,2388.12,9045.43,47.62,520.71,2388.16,8122.47,8.4895,395,38.81,23.3019,0.6328125,47
39,0.0019,-0.0,643.05,1587.95,1415.88,21.61,553.93,2388.16,9043.67,47.68,520.45,2388.21,8123.7,8.4876,395,38.74,23.2134,0.640625,46
39,-0.0009,0.0001,643.35,1592.37,1418.84,21.61,552.9,2388.19,9045.0,47.65,520.94,2388.2,8125.01,8.4506,393,38.71,23.2231,0.6484375,45
39,-0.0013,-0.0002,643.65,1589.78,1421.08,21.61,552.2,2388.14,9044.72,47.69,521.08,2388.15,8121.75,8.4643,394,38.74,23.1789,0.65625,44
39,-0.0017,0.0003,642.83,1590.63,1407.79,21.61,552.5,2388.18,9046.41,47.69,520.62,2388.18,8124.1,8.4582,393,38.71,23.2418,0.6640625,43
39,0.0022,-0.0003,643.43,1596.16,1413.98,21.61,553.15,2388.2,9040.66,47.74,520.92,2388.17,8124.73,8.4465,394,38.65,23.2529,0.671875,42
39,0.0032,-0.0002,643.27,1592.2,1418.57,21.61,552.54,2388.21,9036.69,47.82,520.74,2388.14,8122.21,8.4711,395,38.65,23.1944,0.6796875,41
39,0.004,0.0004,643.23,1589.07,1409.74,21.61,552.7,2388.13,9041.72,47.66,520.86,2388.13,8120.7,8.4483,394,38.85,23.2763,0.6875,40
39,0.0003,-0.0001,643.12,1594.06,1413.09,21.61,552.91,2388.21,9039.92,47.84,520.94,2388.19,8116.82,8.4561,393,38.73,23.2742,0.6953125,39
39,0.0016,-0.0002,642.98,1596.38,1419.96,21.61,552.84,2388.18,9044.47,47.72,520.53,2388.2,8120.35,8.4657,394,38.65,23.1558,0.703125,38
39,-0.0013,-0.0003,643.05,1597.78,1417.74,21.61,552.8,2388.23,9043.17,47.85,520.89,2388.17,8124.59,8.4601,393,38.81,23.2826,0.7109375,37
39,-0.0031,-0.0,643.54,1598.69,1416.18,21.61,552.32,2388.21,9042.84,47.69,520.83,2388.19,8124.56,8.4855,392,38.55,23.2827,0.71875,36
39,-0.0013,-0.0002,642.62,1595.7,1413.46,21.61,552.28,2388.2,9050.03,47.58,520.23,2388.2,8122.19,8.4482,395,38.66,23.2207,0.7265625,35
39,0.0042,0.0005,642.29,1589.79,1413.72,21.61,552.51,2388.19,9043.51,47.75,520.42,2388.2,8125.24,8.4686,394,38.75,23.0704,0.734375,34
39,-0.0006,0.0004,642.9,1588.53,1414.27,21.61,552.72,2388.21,9040.68,47.71,520.82,2388.21,8117.9,8.4669,393,38.78,23.2257,0.7421875,33
39,-0.001,0.0003,643.12,1604.64,1420.19,21.61,552.35,2388.18,9032.17,48.01,520.75,2388.17,8122.36,8.483,394,38.68,23.2655,0.75,32
39,-0.0037,0.0003,643.0,1587.72,1415.77,21.61,552.15,2388.18,9040.58,47.71,520.74,2388.17,8124.7,8.4783,394,38.7,23.1562,0.7578125,31
39,-0.0028,0.0001,643.23,1588.41,1416.1,21.61,552.91,2388.2,9039.97,47.73,520.73,2388.17,8121.0,8.5026,393,38.62,23.1748,0.765625,30
39,-0.0017,-0.0001,643.25,1595.48,1423.01,21.61,552.77,2388.17,9042.48,47.9,520.72,2388.17,8122.8,8.4572,394,38.82,23.2711,0.7734375,29
39,-0.0015,-0.0004,642.79,1594.87,1420.8,21.61,552.28,2388.17,9050.13,48.02,520.62,2388.17,8116.07,8.4752,392,38.68,23.3037,0.78125,28
39,0.0034,0.0,642.8,1589.7,1409.44,21.61,551.73,2388.22,9037.39,47.96,520.71,2388.16,8118.53,8.4809,394,38.76,23.1643,0.7890625,27
39,0.0007,0.0,642.9,1600.39,1428.36,21.61,552.81,2388.23,9042.79,47.88,521.12,2388.25,8118.57,8.4744,395,38.63,23.1369,0.796875,26
39,0.0002,-0.0001,642.98,1586.03,1414.03,21.61,552.0,2388.26,9037.11,47.9,520.43,2388.25,8119.2,8.4884,395,38.55,23.1751,0.8046875,25
39,0.001,-0.0,643.0,1604.27,1421.64,21.61,552.36,2388.18,9043.8,47.84,520.54,2388.18,8112.58,8.4649,395,38.59,23.24,0.8125,24
39,-0.002,-0.0003,643.15,1594.41,1419.62,21.61,552.23,2388.19,9036.57,47.89,520.63,2388.22,8115.0,8.4595,393,38.64,23.138,0.8203125,23
39,0.0064,0.0006,642.46,1604.07,1423.65,21.61,553.18,2388.25,9039.51,47.97,519.98,2388.21,8121.62,8.4693,394,38.46,23.0806,0.828125,22
39,-0.0004,-0.0002,643.16,1594.26,1427.77,21.61,552.3,2388.19,9044.11,47.81,520.54,2388.19,8111.02,8.4808,394,38.81,23.2182,0.8359375,21
39,0.0007,-0.0,643.24,1598.05,1410.83,21.61,552.67,2388.22,9046.71,47.65,520.6,2388.24,8115.18,8.4796,394,38.67,23.2456,0.84375,20
39,0.0023,-0.0002,643.39,1596.78,1423.07,21.61,552.04,2388.2,9039.82,47.86,520.51,2388.21,8119.66,8.5002,395,38.48,23.1187,0.8515625,19
39,-0.0003,0.0005,643.58,1602.8,1423.25,21.61,552.16,2388.22,9043.58,47.89,520.55,2388.25,8119.89,8.491,395,38.42,23.2385,0.859375,18
39,0.0021,0.0,643.24,1600.73,1430.95,21.61,552.85,2388.23,9036.64,47.95,520.97,2388.18,8120.85,8.5021,394,38.54,23.1685,0.8671875,17
39,-0.0011,0.0001,642.82,1604.01,1423.67,21.61,552.55,2388.25,9034.49,47.91,519.7,2388.28,8119.63,8.491,396,38.48,23.0713,0.875,16
39,0.0014,-0.0,643.2,1590.01,1417.9,21.61,552.23,2388.3,9027.44,47.92,519.79,2388.22,8113.24,8.5143,395,38.7,23.0778,0.8828125,15
39,-0.0039,0.0003,643.73,1593.04,1424.94,21.61,552.51,2388.29,9040.03,48.04,519.52,2388.29,8114.46,8.5288,393,38.65,23.1153,0.890625,14
39,-0.0006,0.0001,643.66,1601.05,1422.15,21.61,551.25,2388.2,9034.82,48.06,520.29,2388.26,8113.17,8.5289,393,38.59,23.1344,0.8984375,13
39,0.003,0.0006,643.89,1603.68,1430.13,21.61,551.47,2388.22,9036.15,47.94,520.03,2388.26,8113.55,8.491,397,38.57,23.1147,0.90625,12
39,-0.0025,-0.0003,643.6,1603.65,1422.08,21.61,552.77,2388.3,9047.28,48.04,519.93,2388.23,8111.59,8.508,395,38.51,23.077,0.9140625,11
39,-0.0035,0.0004,643.72,1596.04,1431.35,21.61,551.19,2388.3,9038.36,48.17,520.21,2388.28,8113.05,8.5379,396,38.58,23.0341,0.921875,10
39,0.0011,-0.0002,643.79,1601.46,1421.53,21.61,552.03,2388.23,9039.55,48.23,519.57,2388.25,8117.77,8.5258,394,38.53,23.065,0.9296875,9
39,0.0003,-0.0003,643.49,1597.64,1427.32,21.61,551.32,2388.27,9036.9,48.16,519.64,2388.3,8114.52,8.5292,396,38.58,23.0664,0.9375,8
39,0.0003,-0.0002,643.66,1599.46,1427.89,21.61,551.51,2388.3,9039.67,48.11,519.61,2388.34,8113.99,8.5178,396,38.44,23.1703,0.9453125,7
39,-0.0014,-0.0001,643.83,1599.38,1432.9,21.61,551.45,2388.23,9035.77,48.08,519.73,2388.33,8110.95,8.4953,394,38.62,23.1146,0.953125,6
39,0.0007,0.0002,643.56,1606.05,1429.54,21.61,551.8,2388.3,9033.19,48.0,519.59,2388.24,8113.65,8.5113,394,38.62,23.1701,0.9609375,5
39,-0.0044,0.0005,643.4,1601.14,1426.38,21.61,551.69,2388.31,9035.42,48.1,519.56,2388.34,8110.8,8.5038,396,38.52,23.065,0.96875,4
39,0.0062,0.0002,643.82,1600.98,1436.58,21.61,549.85,2388.32,9048.84,48.34,520.04,2388.27,8112.34,8.5306,397,38.54,23.2056,0.9765625,3
39,0.0036,0.0002,644.24,1605.85,1426.13,21.61,551.74,2388.34,9031.64,48.01,519.66,2388.28,8108.51,8.5338,396,38.45,23.1504,0.984375,2
39,0.0004,0.0001,644.53,1595.03,1426.95,21.61,551.59,2388.36,9037.13,48.27,519.24,2388.32,8105.83,8.5383,395,38.29,23.109,0.9921875,1
39,-0.0029,0.0002,643.66,1604.19,1428.14,21.61,550.68,2388.3,9036.1,48.27,518.83,2388.31,8106.63,8.5148,395,38.5,23.0281,1.0,0
40,0.0012,0.0,642.71,1594.14,1412.72,21.61,552.9,2388.08,9051.76,47.59,521.25,2388.07,8134.87,8.4417,394,38.61,23.2017,0.005319148936170213,125
40,0.0015,0.0001,642.91,1585.97,1414.86,21.61,553.02,2388.13,9058.39,47.55,521.29,2388.14,8137.99,8.4227,392,38.63,23.3334,0.010638297872340425,125
40,0.0031,-0.0002,643.19,1593.68,1410.39,21.61,552.7,2388.16,9052.46,47.39,521.49,2388.11,8142.58,8.4526,394,38.81,23.3308,0.015957446808510637,125
40,-0.0012,0.0001,642.76,1592.3,1397.07,21.61,554.1,2388.13,9053.78,47.65,520.89,2388.11,8136.67,8.4452,393,39.0,23.3082,0.02127659574468085,125
40,0.0021,-0.0,642.9,1586.67,1412.14,21.61,553.47,2388.16,9058.23,47.47,520.75,2388.11,8132.89,8.4603,394,38.73,23.3157,0.026595744680851064,125
40,0.0034,0.0001,642.83,1593.66,1411.76,21.61,553.49,2388.09,9058.48,47.38,521.36,2388.1,8133.72,8.4303,393,38.81,23.3616,0.031914893617021274,125
40,0.0022,0.0004,642.46,1589.19,1408.85,21.61,553.5,2388.11,9047.93,47.38,520.96,2388.12,8139.5,8.4591,392,38.71,23.2662,0.03723404255319149,125
40,0.0025,-0.0,642.78,1591.79,1413.12,21.61,554.21,2388.11,9055.95,47.63,521.13,2388.13,8134.78,8.468,395,38.85,23.2745,0.0425531914893617,125
40,0.0016,-0.0004,642.79,1597.62,1410.11,21.61,553.81,2388.12,9054.91,47.57,520.81,2388.14,8134.09,8.4579,394,38.91,23.1765,0.047872340425531915,125
40,0.0005,0.0,642.83,1586.46,1411.55,21.61,554.41,2388.11,9057.67,47.58,521.13,2388.14,8136.79,8.4313,395,38.76,23.2966,0.05319148936170213,125
40,0.0002,0.0004,642.36,1590.28,1419.81,21.61,553.63,2388.1,9060.92,47.66,521.49,2388.17,8140.49,8.4429,394,38.78,23.2786,0.05851063829787234,125
40,-0.0036,0.0004,642.51,1588.0,1410.43,21.61,553.07,2388.07,9060.64,47.69,521.33,2388.15,8137.14,8.4291,393,38.73,23.31,0.06382978723404255,125
40,0.0008,0.0001,642.94,1589.98,1407.93,21.61,552.61,2388.16,9056.51,47.52,521.61,2388.12,8134.05,8.4294,394,38.72,23.2496,0.06914893617021277,125
40,-0.0005,0.0005,642.18,1590.02,1409.9,21.61,553.73,2388.08,9059.31,47.42,521.39,2388.13,8134.25,8.444,393,38.79,23.2742,0.07446808510638298,125
40,-0.0023,0.0001,643.19,1591.23,1412.32,21.61,552.93,2388.15,9048.76,47.61,521.52,2388.12,8136.89,8.4483,393,38.73,23.3176,0.0797872340425532,125
40,-0.0004,-0.0004,643.2,1591.5,1412.44,21.61,553.58,2388.1,9051.32,47.57,521.53,2388.15,8136.96,8.4535,393,38.67,23.2702,0.0851063829787234,125
40,-0.0006,0.0002,642.56,1591.77,1414.27,21.61,553.88,2388.14,9060.58,47.65,521.58,2388.09,8141.22,8.433,392,38.85,23.1651,0.09042553191489362,125
40,0.0006,0.0003,642.64,1588.2,1413.64,21.61,553.0,2388.07,9066.33,47.43,521.47,2388.12,8131.63,8.447,392,38.73,23.2036,0.09574468085106383,125
40,-0.0033,-0.0004,643.19,1582.17,1405.28,21.61,553.09,2388.18,9059.49,47.55,521.34,2388.1,8135.07,8.4649,393,38.73,23.3641,0.10106382978723404,125
40,0.0019,0.0002,642.33,1590.42,1407.63,21.61,552.73,2388.15,9049.23,47.72,521.39,2388.07,8134.51,8.4422,393,38.7,23.1759,0.10638297872340426,125
40,-0.0004,0.0003,642.51,1593.76,1413.32,21.61,554.33,2388.1,9056.21,47.57,521.5,2388.18,8137.26,8.4398,393,38.82,23.2687,0.11170212765957446,125
40,-0.0029,0.0001,643.2,1585.89,1408.6,21.61,552.61,2388.15,9052.51,47.55,521.01,2388.11,8134.27,8.4962,392,38.81,23.2584,0.11702127659574468,125
40,-0.0006,0.0004,642.38,1597.07,1406.47,21.61,553.09,2388.12,9060.62,47.56,521.23,2388.11,8135.59,8.4524,395,38.54,23.356,0.12234042553191489,125
40,0.0017,-0.0003,642.8,1588.47,1408.76,21.61,552.88,2388.18,9057.23,47.61,521.41,2388.14,8137.74,8.4263,395,38.83,23.2815,0.1276595744680851,125
40,0.0019,-0.0001,643.16,1592.65,1406.65,21.61,553.77,2388.14,9054.5,47.69,521.31,2388.13,8135.14,8.407,392,38.76,23.3242,0.13297872340425532,125
40,-0.0034,-0.0004,642.79,1596.22,1402.24,21.61,553.01,2388.12,9065.03,47.48,521.64,2388.09,8136.92,8.452,395,38.62,23.1935,0.13829787234042554,125
40,0.0011,-0.0003,643.05,1586.74,1408.86,21.61,553.44,2388.14,9059.52,47.75,521.4,2388.14,8137.12,8.4473,393,39.0,23.3386,0.14361702127659576,125
40,0.0021,-0.0002,643.11,1591.34,1409.8,21.61,553.32,2388.1,9057.05,47.69,521.05,2388.08,8133.88,8.4479,393,38.81,23.3432,0.14893617021276595,125
40,0.0028,0.0004,642.29,1592.54,1409.44,21.61,553.22,2388.1,9057.23,47.48,521.35,2388.08,8132.79,8.4622,393,38.75,23.2615,0.15425531914893617,125
40,-0.0005,-0.0001,642.58,1587.66,1403.24,21.61,553.56,2388.02,9060.61,47.67,521.78,2388.11,8136.39,8.4513,393,38.72,23.2686,0.1595744680851064,125
40,-0.0,0.0003,642.67,1589.31,1410.67,21.61,553.54,2388.14,9062.06,47.62,521.76,2388.12,8136.97,8.4464,395,38.69,23.32,0.16489361702127658,125
40,0.0009,-0.0001,643.13,1590.3,1412.57,21.61,554.36,2388.14,9064.1,47.71,521.51,2388.13,8139.1,8.4438,393,38.78,23.3247,0.1702127659574468,125
40,0.0035,-0.0004,642.74,1592.62,1410.32,21.61,553.35,2388.09,9060.33,47.57,521.72,2388.09,8136.43,8.402,395,38.71,23.3052,0.17553191489361702,125
40,0.002,0.0,643.08,1595.37,1412.12,21.61,552.85,2388.14,9060.34,47.65,520.65,2388.11,8133.56,8.4462,392,38.97,23.238,0.18085106382978725,125
40,-0.0014,-0.0002,642.83,1592.36,1409.24,21.61,553.03,2388.08,9050.74,47.58,521.39,2388.13,8141.58,8.4667,392,38.85,23.3051,0.18617021276595744,125
40,-0.0016,0.0005,643.12,1594.8,1419.64,21.61,553.04,2388.12,9051.8,47.69,520.72,2388.12,8139.16,8.467,392,38.81,23.2452,0.19148936170212766,125
40,-0.002,0.0003,642.54,1587.98,1410.43,21.61,553.41,2388.15,9055.64,47.44,521.76,2388.09,8138.09,8.448,393,38.88,23.3287,0.19680851063829788,125
40,0.0021,-0.0002,642.6,1586.63,1414.05,21.61,553.34,2388.13,9057.31,47.78,521.88,2388.12,8135.48,8.4604,393,38.77,23.2696,0.20212765957446807,125
40,0.0021,0.0,642.48,1589.93,1409.54,21.61,553.14,2388.07,9059.41,47.6,520.52,2388.24,8137.06,8.447,393,38.88,23.1313,0.2074468085106383,125
40,-0.0018,-0.0001,643.2,1587.55,1409.94,21.61,553.11,2388.13,9064.16,47.52,520.86,2388.13,8140.64,8.4851,392,38.81,23.159,0.2127659574468085,125
40,0.0013,0.0004,642.44,1594.77,1405.1,21.61,553.11,2388.13,9057.93,47.54,521.4,2388.11,8137.75,8.4705,392,38.62,23.2912,0.21808510638297873,125
40,0.0004,0.0001,642.97,1592.56,1414.16,21.61,553.09,2388.11,9057.76,47.68,521.63,2388.08,8134.66,8.4507,393,38.93,23.3395,0.22340425531914893,125
